Loading data to memory...
Loading data to memory done!
Loading data to scheduler...
Loading data to scheduler done!
Running scheduler...
pushing USDCHF 2014-06-13 09:54:23.213
pushing USDCHF 2014-06-13 09:54:23.557
pushing USDCHF 2014-06-13 09:54:23.900
pushing USDCHF 2014-06-13 09:54:24.260
pushing USDCHF 2014-06-13 09:54:24.573
pushing USDCHF 2014-06-13 09:54:24.917
pushing USDCHF 2014-06-13 09:54:26.290
pushing USDCHF 2014-06-13 09:54:26.637
pushing USDCHF 2014-06-13 09:54:26.993
pushing USDCHF 2014-06-13 09:54:34.213
pushing USDCHF 2014-06-13 09:54:35.587
pushing USDCHF 2014-06-13 09:54:37.290
pushing USDCHF 2014-06-13 09:54:39.713
pushing USDCHF 2014-06-13 09:54:40.057
pushing USDCHF 2014-06-13 09:54:40.400
pushing USDCHF 2014-06-13 09:54:40.743
pushing USDCHF 2014-06-13 09:54:44.527
pushing USDCHF 2014-06-13 09:54:52.790
pushing USDCHF 2014-06-13 09:54:53.120
pushing USDCHF 2014-06-13 09:54:53.463
pushing USDCHF 2014-06-13 09:54:59.307
pushing USDCHF 2014-06-13 09:55:00.337
pushing USDCHF 2014-06-13 09:55:00.683
pushing USDCHF 2014-06-13 09:55:02.743
pushing USDCHF 2014-06-13 09:55:03.087
pushing USDCHF 2014-06-13 09:55:04.120
pushing USDCHF 2014-06-13 09:55:08.743
pushing USDCHF 2014-06-13 09:55:09.620
pushing USDCHF 2014-06-13 09:55:09.947
pushing USDCHF 2014-06-13 09:55:12.713
pushing USDCHF 2014-06-13 09:55:13.417
pushing USDCHF 2014-06-13 09:55:13.743
pushing USDCHF 2014-06-13 09:55:17.197
pushing USDCHF 2014-06-13 09:55:17.510
pushing USDCHF 2014-06-13 09:55:17.887
pushing USDCHF 2014-06-13 09:55:19.243
pushing USDCHF 2014-06-13 09:55:20.277
pushing USDCHF 2014-06-13 09:55:20.637
pushing USDCHF 2014-06-13 09:55:20.977
pushing USDCHF 2014-06-13 09:55:21.323
pushing USDCHF 2014-06-13 09:55:21.993
pushing USDCHF 2014-06-13 09:55:22.323
pushing USDCHF 2014-06-13 09:55:23.697
pushing USDCHF 2014-06-13 09:55:24.057
pushing USDCHF 2014-06-13 09:55:26.120
pushing USDCHF 2014-06-13 09:55:29.573
pushing USDCHF 2014-06-13 09:55:30.227
pushing USDCHF 2014-06-13 09:55:30.587
pushing USDCHF 2014-06-13 09:55:31.260
pushing USDCHF 2014-06-13 09:55:32.993
pushing USDCHF 2014-06-13 09:55:34.010
pushing USDCHF 2014-06-13 09:55:34.370
pushing USDCHF 2014-06-13 09:55:37.807
pushing USDCHF 2014-06-13 09:55:38.853
pushing USDCHF 2014-06-13 09:55:39.180
pushing USDCHF 2014-06-13 09:55:46.743
pushing USDCHF 2014-06-13 09:55:47.087
pushing USDCHF 2014-06-13 09:55:47.790
pushing USDCHF 2014-06-13 09:55:48.137
pushing USDCHF 2014-06-13 09:55:48.463
pushing USDCHF 2014-06-13 09:55:48.823
pushing USDCHF 2014-06-13 09:55:49.510
pushing USDCHF 2014-06-13 09:55:49.837
pushing USDCHF 2014-06-13 09:55:51.573
pushing USDCHF 2014-06-13 09:55:51.900
pushing USDCHF 2014-06-13 09:55:52.227
pushing USDCHF 2014-06-13 09:55:53.290
pushing USDCHF 2014-06-13 09:55:53.637
pushing USDCHF 2014-06-13 09:55:54.667
pushing USDCHF 2014-06-13 09:55:56.370
pushing USDCHF 2014-06-13 09:55:56.713
pushing USDCHF 2014-06-13 09:55:57.073
pushing USDCHF 2014-06-13 09:55:58.760
pushing USDCHF 2014-06-13 09:56:00.150
pushing USDCHF 2014-06-13 09:56:00.477
pushing USDCHF 2014-06-13 09:56:00.837
pushing USDCHF 2014-06-13 09:56:02.227
pushing USDCHF 2014-06-13 09:56:04.963
pushing USDCHF 2014-06-13 09:56:05.323
pushing USDCHF 2014-06-13 09:56:05.650
pushing USDCHF 2014-06-13 09:56:06.337
pushing USDCHF 2014-06-13 09:56:07.370
pushing USDCHF 2014-06-13 09:56:07.713
pushing USDCHF 2014-06-13 09:56:08.057
pushing USDCHF 2014-06-13 09:56:09.430
pushing USDCHF 2014-06-13 09:56:10.120
pushing USDCHF 2014-06-13 09:56:12.527
pushing USDCHF 2014-06-13 09:56:13.540
pushing USDCHF 2014-06-13 09:56:13.900
pushing USDCHF 2014-06-13 09:56:14.603
pushing USDCHF 2014-06-13 09:56:14.917
pushing USDCHF 2014-06-13 09:56:15.277
pushing USDCHF 2014-06-13 09:56:15.633
pushing USDCHF 2014-06-13 09:56:15.963
pushing USDCHF 2014-06-13 09:56:16.323
pushing USDCHF 2014-06-13 09:56:16.667
pushing USDCHF 2014-06-13 09:56:18.760
pushing USDCHF 2014-06-13 09:56:19.057
pushing USDCHF 2014-06-13 09:56:19.417
pushing USDCHF 2014-06-13 09:56:19.760
pushing USDCHF 2014-06-13 09:56:23.540
pushing USDCHF 2014-06-13 09:56:24.557
pushing USDCHF 2014-06-13 09:56:28.697
pushing USDCHF 2014-06-13 09:56:29.040
pushing USDCHF 2014-06-13 09:56:32.120
pushing USDCHF 2014-06-13 09:56:32.477
pushing USDCHF 2014-06-13 09:56:32.807
pushing USDCHF 2014-06-13 09:56:33.853
pushing USDCHF 2014-06-13 09:56:35.213
pushing USDCHF 2014-06-13 09:56:39.697
pushing USDCHF 2014-06-13 09:56:40.040
pushing USDCHF 2014-06-13 09:56:41.760
pushing USDCHF 2014-06-13 09:56:44.510
pushing USDCHF 2014-06-13 09:56:44.853
pushing USDCHF 2014-06-13 09:56:45.197
pushing USDCHF 2014-06-13 09:56:45.540
pushing USDCHF 2014-06-13 09:56:45.883
pushing USDCHF 2014-06-13 09:56:47.947
pushing USDCHF 2014-06-13 09:56:51.727
pushing USDCHF 2014-06-13 09:56:52.057
pushing USDCHF 2014-06-13 09:56:52.760
pushing USDCHF 2014-06-13 09:56:53.087
pushing USDCHF 2014-06-13 09:56:55.527
pushing USDCHF 2014-06-13 09:56:55.853
pushing USDCHF 2014-06-13 09:56:59.963
pushing USDCHF 2014-06-13 09:57:00.323
pushing USDCHF 2014-06-13 09:57:02.383
pushing USDCHF 2014-06-13 09:57:03.400
pushing USDCHF 2014-06-13 09:57:04.430
pushing USDCHF 2014-06-13 09:57:15.447
pushing USDCHF 2014-06-13 09:57:15.790
pushing USDCHF 2014-06-13 09:57:16.117
pushing USDCHF 2014-06-13 09:57:16.447
pushing USDCHF 2014-06-13 09:57:19.227
pushing USDCHF 2014-06-13 09:57:19.570
pushing USDCHF 2014-06-13 09:57:20.587
pushing USDCHF 2014-06-13 09:57:21.617
pushing USDCHF 2014-06-13 09:57:21.963
pushing USDCHF 2014-06-13 09:57:22.650
pushing USDCHF 2014-06-13 09:57:23.667
pushing USDCHF 2014-06-13 09:57:28.150
pushing USDCHF 2014-06-13 09:57:28.493
pushing USDCHF 2014-06-13 09:57:28.760
pushing USDCHF 2014-06-13 09:57:28.883
pushing USDCHF 2014-06-13 09:57:31.570
pushing USDCHF 2014-06-13 09:57:32.963
pushing USDCHF 2014-06-13 09:57:36.040
pushing USDCHF 2014-06-13 09:57:37.103
pushing USDCHF 2014-06-13 09:57:37.447
pushing USDCHF 2014-06-13 09:57:39.853
pushing USDCHF 2014-06-13 09:57:40.167
pushing USDCHF 2014-06-13 09:57:41.197
pushing USDCHF 2014-06-13 09:57:42.947
pushing USDCHF 2014-06-13 09:57:45.353
pushing USDCHF 2014-06-13 09:57:45.697
pushing USDCHF 2014-06-13 09:57:46.040
pushing USDCHF 2014-06-13 09:57:47.070
pushing USDCHF 2014-06-13 09:57:47.417
pushing USDCHF 2014-06-13 09:57:48.430
pushing USDCHF 2014-06-13 09:57:48.790
pushing USDCHF 2014-06-13 09:57:49.133
pushing USDCHF 2014-06-13 09:57:49.447
pushing USDCHF 2014-06-13 09:57:50.167
pushing USDCHF 2014-06-13 09:57:50.853
pushing USDCHF 2014-06-13 09:57:51.180
pushing USDCHF 2014-06-13 09:57:53.930
pushing USDCHF 2014-06-13 09:57:56.010
pushing USDCHF 2014-06-13 09:57:56.337
pushing USDCHF 2014-06-13 09:57:56.680
pushing USDCHF 2014-06-13 09:57:57.040
pushing USDCHF 2014-06-13 09:57:57.383
pushing USDCHF 2014-06-13 09:57:57.713
pushing USDCHF 2014-06-13 09:57:58.070
pushing USDCHF 2014-06-13 09:57:59.103
pushing USDCHF 2014-06-13 09:57:59.760
pushing USDCHF 2014-06-13 09:58:00.807
pushing USDCHF 2014-06-13 09:58:02.510
pushing USDCHF 2014-06-13 09:58:03.227
pushing USDCHF 2014-06-13 09:58:03.557
pushing USDCHF 2014-06-13 09:58:15.243
pushing USDCHF 2014-06-13 09:58:15.603
pushing USDCHF 2014-06-13 09:58:16.617
pushing USDCHF 2014-06-13 09:58:18.667
pushing USDCHF 2014-06-13 09:58:19.023
pushing USDCHF 2014-06-13 09:58:19.727
pushing USDCHF 2014-06-13 09:58:20.070
pushing USDCHF 2014-06-13 09:58:20.417
pushing USDCHF 2014-06-13 09:58:20.760
pushing USDCHF 2014-06-13 09:58:21.103
pushing USDCHF 2014-06-13 09:58:21.807
pushing USDCHF 2014-06-13 09:58:22.117
pushing USDCHF 2014-06-13 09:58:22.477
pushing USDCHF 2014-06-13 09:58:23.837
pushing USDCHF 2014-06-13 09:58:25.557
pushing USDCHF 2014-06-13 09:58:27.273
pushing USDCHF 2014-06-13 09:58:34.853
pushing USDCHF 2014-06-13 09:58:35.197
pushing USDCHF 2014-06-13 09:58:35.523
pushing USDCHF 2014-06-13 09:58:36.570
pushing USDCHF 2014-06-13 09:58:36.917
pushing USDCHF 2014-06-13 09:58:37.603
pushing USDCHF 2014-06-13 09:58:41.713
pushing USDCHF 2014-06-13 09:58:44.820
pushing USDCHF 2014-06-13 09:58:45.150
pushing USDCHF 2014-06-13 09:58:49.273
pushing USDCHF 2014-06-13 09:58:52.710
pushing USDCHF 2014-06-13 09:58:56.133
pushing USDCHF 2014-06-13 09:58:56.477
pushing USDCHF 2014-06-13 09:58:57.180
pushing USDCHF 2014-06-13 09:58:57.883
pushing USDCHF 2014-06-13 09:58:58.227
pushing USDCHF 2014-06-13 09:58:58.570
pushing USDCHF 2014-06-13 09:58:59.257
pushing USDCHF 2014-06-13 09:58:59.930
pushing USDCHF 2014-06-13 09:59:01.320
pushing USDCHF 2014-06-13 09:59:02.353
pushing USDCHF 2014-06-13 09:59:03.727
pushing USDCHF 2014-06-13 09:59:04.070
pushing USDCHF 2014-06-13 09:59:04.417
pushing USDCHF 2014-06-13 09:59:05.087
pushing USDCHF 2014-06-13 09:59:08.523
pushing USDCHF 2014-06-13 09:59:14.023
pushing USDCHF 2014-06-13 09:59:14.367
pushing USDCHF 2014-06-13 09:59:14.697
pushing USDCHF 2014-06-13 09:59:18.853
pushing USDCHF 2014-06-13 09:59:19.163
pushing USDCHF 2014-06-13 09:59:25.040
pushing USDCHF 2014-06-13 09:59:25.353
pushing USDCHF 2014-06-13 09:59:26.400
pushing USDCHF 2014-06-13 09:59:26.743
pushing USDCHF 2014-06-13 09:59:27.070
pushing USDCHF 2014-06-13 09:59:30.180
pushing USDCHF 2014-06-13 09:59:32.930
pushing USDCHF 2014-06-13 09:59:33.603
pushing USDCHF 2014-06-13 09:59:34.290
pushing USDCHF 2014-06-13 09:59:35.697
pushing USDCHF 2014-06-13 09:59:37.757
pushing USDCHF 2014-06-13 09:59:38.103
pushing USDCHF 2014-06-13 09:59:38.430
pushing USDCHF 2014-06-13 09:59:39.820
pushing USDCHF 2014-06-13 09:59:40.853
pushing USDCHF 2014-06-13 09:59:41.180
pushing USDCHF 2014-06-13 09:59:41.540
pushing USDCHF 2014-06-13 09:59:41.853
pushing USDCHF 2014-06-13 09:59:42.210
pushing USDCHF 2014-06-13 09:59:43.227
pushing USDCHF 2014-06-13 09:59:44.273
pushing USDCHF 2014-06-13 09:59:44.603
pushing USDCHF 2014-06-13 09:59:44.960
pushing USDCHF 2014-06-13 09:59:45.320
pushing USDCHF 2014-06-13 09:59:45.650
pushing USDCHF 2014-06-13 09:59:47.057
pushing USDCHF 2014-06-13 09:59:47.383
pushing USDCHF 2014-06-13 09:59:47.710
pushing USDCHF 2014-06-13 09:59:48.413
pushing USDCHF 2014-06-13 09:59:48.743
pushing USDCHF 2014-06-13 09:59:49.070
pushing USDCHF 2014-06-13 09:59:49.447
pushing USDCHF 2014-06-13 09:59:49.790
pushing USDCHF 2014-06-13 09:59:51.150
pushing USDCHF 2014-06-13 09:59:51.523
pushing USDCHF 2014-06-13 09:59:51.853
pushing USDCHF 2014-06-13 09:59:52.540
pushing USDCHF 2014-06-13 09:59:52.867
pushing USDCHF 2014-06-13 09:59:53.883
pushing USDCHF 2014-06-13 09:59:55.307
pushing USDCHF 2014-06-13 09:59:56.993
pushing USDCHF 2014-06-13 09:59:57.337
pushing USDCHF 2014-06-13 09:59:58.023
pushing USDCHF 2014-06-13 09:59:58.383
pushing USDCHF 2014-06-13 09:59:58.710
pushing USDCHF 2014-06-13 10:00:00.773
pushing USDCHF 2014-06-13 10:00:03.180
pushing USDCHF 2014-06-13 10:00:05.947
pushing USDCHF 2014-06-13 10:00:06.273
pushing USDCHF 2014-06-13 10:00:10.727
pushing USDCHF 2014-06-13 10:00:11.413
pushing USDCHF 2014-06-13 10:00:12.117
pushing USDCHF 2014-06-13 10:00:17.617
pushing USDCHF 2014-06-13 10:00:18.290
pushing USDCHF 2014-06-13 10:00:18.633
pushing USDCHF 2014-06-13 10:00:19.320
pushing USDCHF 2014-06-13 10:00:20.353
pushing USDCHF 2014-06-13 10:00:20.710
pushing USDCHF 2014-06-13 10:00:21.727
pushing USDCHF 2014-06-13 10:00:22.413
pushing USDCHF 2014-06-13 10:00:22.757
pushing USDCHF 2014-06-13 10:00:23.117
pushing USDCHF 2014-06-13 10:00:23.460
pushing USDCHF 2014-06-13 10:00:26.197
pushing USDCHF 2014-06-13 10:00:26.913
pushing USDCHF 2014-06-13 10:00:27.243
pushing USDCHF 2014-06-13 10:00:27.913
pushing USDCHF 2014-06-13 10:00:28.947
pushing USDCHF 2014-06-13 10:00:30.680
pushing USDCHF 2014-06-13 10:00:31.023
pushing USDCHF 2014-06-13 10:00:32.397
pushing USDCHF 2014-06-13 10:00:32.743
pushing USDCHF 2014-06-13 10:00:34.460
pushing USDCHF 2014-06-13 10:00:35.850
pushing USDCHF 2014-06-13 10:00:36.180
pushing USDCHF 2014-06-13 10:00:36.867
pushing USDCHF 2014-06-13 10:00:37.540
pushing USDCHF 2014-06-13 10:00:37.897
pushing USDCHF 2014-06-13 10:00:38.243
pushing USDCHF 2014-06-13 10:00:38.570
pushing USDCHF 2014-06-13 10:00:42.367
pushing USDCHF 2014-06-13 10:00:42.697
pushing USDCHF 2014-06-13 10:00:43.040
pushing USDCHF 2014-06-13 10:00:45.117
pushing USDCHF 2014-06-13 10:00:45.820
pushing USDCHF 2014-06-13 10:00:46.837
pushing USDCHF 2014-06-13 10:00:47.867
pushing USDCHF 2014-06-13 10:00:52.007
pushing USDCHF 2014-06-13 10:00:52.337
pushing USDCHF 2014-06-13 10:00:53.023
pushing USDCHF 2014-06-13 10:00:53.367
pushing USDCHF 2014-06-13 10:00:56.133
pushing USDCHF 2014-06-13 10:00:58.523
pushing USDCHF 2014-06-13 10:00:59.210
pushing USDCHF 2014-06-13 10:00:59.553
pushing USDCHF 2014-06-13 10:00:59.897
pushing USDCHF 2014-06-13 10:01:00.243
pushing USDCHF 2014-06-13 10:01:01.600
pushing USDCHF 2014-06-13 10:01:03.680
pushing USDCHF 2014-06-13 10:01:09.867
pushing USDCHF 2014-06-13 10:01:12.600
pushing USDCHF 2014-06-13 10:01:15.727
pushing USDCHF 2014-06-13 10:01:16.383
pushing USDCHF 2014-06-13 10:01:16.757
pushing USDCHF 2014-06-13 10:01:17.100
pushing USDCHF 2014-06-13 10:01:17.447
pushing USDCHF 2014-06-13 10:01:19.163
pushing USDCHF 2014-06-13 10:01:19.850
pushing USDCHF 2014-06-13 10:01:22.257
pushing USDCHF 2014-06-13 10:01:22.930
pushing USDCHF 2014-06-13 10:01:23.257
pushing USDCHF 2014-06-13 10:01:24.290
pushing USDCHF 2014-06-13 10:01:27.040
pushing USDCHF 2014-06-13 10:01:28.773
pushing USDCHF 2014-06-13 10:01:29.493
pushing USDCHF 2014-06-13 10:01:29.837
pushing USDCHF 2014-06-13 10:01:30.147
pushing USDCHF 2014-06-13 10:01:30.493
pushing USDCHF 2014-06-13 10:01:30.837
pushing USDCHF 2014-06-13 10:01:31.867
pushing USDCHF 2014-06-13 10:01:33.227
pushing USDCHF 2014-06-13 10:01:33.587
pushing USDCHF 2014-06-13 10:01:33.930
pushing USDCHF 2014-06-13 10:01:34.960
pushing USDCHF 2014-06-13 10:01:36.697
pushing USDCHF 2014-06-13 10:01:37.040
pushing USDCHF 2014-06-13 10:01:39.413
pushing USDCHF 2014-06-13 10:01:40.820
pushing USDCHF 2014-06-13 10:01:41.133
pushing USDCHF 2014-06-13 10:01:41.850
pushing USDCHF 2014-06-13 10:01:42.180
pushing USDCHF 2014-06-13 10:01:42.867
pushing USDCHF 2014-06-13 10:01:43.210
pushing USDCHF 2014-06-13 10:01:44.243
pushing USDCHF 2014-06-13 10:01:44.587
pushing USDCHF 2014-06-13 10:01:44.930
pushing USDCHF 2014-06-13 10:01:46.647
pushing USDCHF 2014-06-13 10:01:47.007
pushing USDCHF 2014-06-13 10:01:47.697
pushing USDCHF 2014-06-13 10:01:57.647
pushing USDCHF 2014-06-13 10:01:58.320
pushing USDCHF 2014-06-13 10:02:00.413
pushing USDCHF 2014-06-13 10:02:00.743
pushing USDCHF 2014-06-13 10:02:02.493
pushing USDCHF 2014-06-13 10:02:03.147
pushing USDCHF 2014-06-13 10:02:03.507
pushing USDCHF 2014-06-13 10:02:05.210
pushing USDCHF 2014-06-13 10:02:05.913
pushing USDCHF 2014-06-13 10:02:06.257
pushing USDCHF 2014-06-13 10:02:09.680
pushing USDCHF 2014-06-13 10:02:22.070
pushing USDCHF 2014-06-13 10:02:22.757
pushing USDCHF 2014-06-13 10:02:23.100
pushing USDCHF 2014-06-13 10:02:23.447
pushing USDCHF 2014-06-13 10:02:23.787
pushing USDCHF 2014-06-13 10:02:24.147
pushing USDCHF 2014-06-13 10:02:24.460
pushing USDCHF 2014-06-13 10:02:25.850
pushing USDCHF 2014-06-13 10:02:33.773
pushing USDCHF 2014-06-13 10:02:34.117
pushing USDCHF 2014-06-13 10:02:34.443
pushing USDCHF 2014-06-13 10:02:34.803
pushing USDCHF 2014-06-13 10:02:35.117
pushing USDCHF 2014-06-13 10:02:35.820
pushing USDCHF 2014-06-13 10:02:36.180
pushing USDCHF 2014-06-13 10:02:36.523
pushing USDCHF 2014-06-13 10:02:36.867
pushing USDCHF 2014-06-13 10:02:37.883
pushing USDCHF 2014-06-13 10:02:38.570
pushing USDCHF 2014-06-13 10:02:38.930
pushing USDCHF 2014-06-13 10:02:39.257
pushing USDCHF 2014-06-13 10:02:39.617
pushing USDCHF 2014-06-13 10:02:39.960
pushing USDCHF 2014-06-13 10:02:43.053
pushing USDCHF 2014-06-13 10:02:43.383
pushing USDCHF 2014-06-13 10:02:44.087
pushing USDCHF 2014-06-13 10:02:46.147
pushing USDCHF 2014-06-13 10:02:46.820
pushing USDCHF 2014-06-13 10:02:47.507
pushing USDCHF 2014-06-13 10:02:50.273
pushing USDCHF 2014-06-13 10:02:54.740
pushing USDCHF 2014-06-13 10:02:58.507
pushing USDCHF 2014-06-13 10:02:59.210
pushing USDCHF 2014-06-13 10:02:59.553
pushing USDCHF 2014-06-13 10:03:00.240
pushing USDCHF 2014-06-13 10:03:00.553
pushing USDCHF 2014-06-13 10:03:00.897
pushing USDCHF 2014-06-13 10:03:01.600
pushing USDCHF 2014-06-13 10:03:01.943
pushing USDCHF 2014-06-13 10:03:05.383
pushing USDCHF 2014-06-13 10:03:05.727
pushing USDCHF 2014-06-13 10:03:06.070
pushing USDCHF 2014-06-13 10:03:07.100
pushing USDCHF 2014-06-13 10:03:08.490
pushing USDCHF 2014-06-13 10:03:08.820
pushing USDCHF 2014-06-13 10:03:10.867
pushing USDCHF 2014-06-13 10:03:11.227
pushing USDCHF 2014-06-13 10:03:12.600
pushing USDCHF 2014-06-13 10:03:13.287
pushing USDCHF 2014-06-13 10:03:18.443
pushing USDCHF 2014-06-13 10:03:19.147
pushing USDCHF 2014-06-13 10:03:19.490
pushing USDCHF 2014-06-13 10:03:35.633
pushing USDCHF 2014-06-13 10:03:35.977
pushing USDCHF 2014-06-13 10:03:49.740
pushing USDCHF 2014-06-13 10:03:50.070
pushing USDCHF 2014-06-13 10:03:51.117
pushing USDCHF 2014-06-13 10:03:51.443
pushing USDCHF 2014-06-13 10:03:51.773
pushing USDCHF 2014-06-13 10:03:52.130
pushing USDCHF 2014-06-13 10:03:52.460
pushing USDCHF 2014-06-13 10:03:52.820
pushing USDCHF 2014-06-13 10:03:53.507
pushing USDCHF 2014-06-13 10:03:55.913
pushing USDCHF 2014-06-13 10:03:56.943
pushing USDCHF 2014-06-13 10:03:57.273
pushing USDCHF 2014-06-13 10:03:57.630
pushing USDCHF 2014-06-13 10:03:57.977
pushing USDCHF 2014-06-13 10:03:59.677
pushing USDCHF 2014-06-13 10:04:00.727
pushing USDCHF 2014-06-13 10:04:02.460
pushing USDCHF 2014-06-13 10:04:03.130
pushing USDCHF 2014-06-13 10:04:03.477
pushing USDCHF 2014-06-13 10:04:06.570
pushing USDCHF 2014-06-13 10:04:07.617
pushing USDCHF 2014-06-13 10:04:11.023
pushing USDCHF 2014-06-13 10:04:11.727
pushing USDCHF 2014-06-13 10:04:12.070
pushing USDCHF 2014-06-13 10:04:12.427
pushing USDCHF 2014-06-13 10:04:12.757
pushing USDCHF 2014-06-13 10:04:16.897
pushing USDCHF 2014-06-13 10:04:17.227
pushing USDCHF 2014-06-13 10:04:23.773
pushing USDCHF 2014-06-13 10:04:24.117
pushing USDCHF 2014-06-13 10:04:24.443
pushing USDCHF 2014-06-13 10:04:24.787
pushing USDCHF 2014-06-13 10:04:25.803
pushing USDCHF 2014-06-13 10:04:26.163
pushing USDCHF 2014-06-13 10:04:26.490
pushing USDCHF 2014-06-13 10:04:26.867
pushing USDCHF 2014-06-13 10:04:27.193
pushing USDCHF 2014-06-13 10:04:29.927
pushing USDCHF 2014-06-13 10:04:30.630
pushing USDCHF 2014-06-13 10:04:31.677
pushing USDCHF 2014-06-13 10:04:32.023
pushing USDCHF 2014-06-13 10:04:32.367
pushing USDCHF 2014-06-13 10:04:33.023
pushing USDCHF 2014-06-13 10:04:34.427
pushing USDCHF 2014-06-13 10:04:38.867
pushing USDCHF 2014-06-13 10:04:40.600
pushing USDCHF 2014-06-13 10:04:41.630
pushing USDCHF 2014-06-13 10:04:41.977
pushing USDCHF 2014-06-13 10:04:43.710
pushing USDCHF 2014-06-13 10:04:45.757
pushing USDCHF 2014-06-13 10:04:46.117
pushing USDCHF 2014-06-13 10:04:46.787
pushing USDCHF 2014-06-13 10:04:47.130
pushing USDCHF 2014-06-13 10:04:47.477
pushing USDCHF 2014-06-13 10:04:48.177
pushing USDCHF 2014-06-13 10:04:48.537
pushing USDCHF 2014-06-13 10:04:48.850
pushing USDCHF 2014-06-13 10:04:49.880
pushing USDCHF 2014-06-13 10:04:51.600
pushing USDCHF 2014-06-13 10:04:51.960
pushing USDCHF 2014-06-13 10:04:58.490
pushing USDCHF 2014-06-13 10:04:58.833
pushing USDCHF 2014-06-13 10:04:59.507
pushing USDCHF 2014-06-13 10:05:06.053
pushing USDCHF 2014-06-13 10:05:10.147
pushing USDCHF 2014-06-13 10:05:10.507
pushing USDCHF 2014-06-13 10:05:11.897
pushing USDCHF 2014-06-13 10:05:12.227
pushing USDCHF 2014-06-13 10:05:12.567
pushing USDCHF 2014-06-13 10:05:16.333
pushing USDCHF 2014-06-13 10:05:20.803
pushing USDCHF 2014-06-13 10:05:22.880
pushing USDCHF 2014-06-13 10:05:24.927
pushing USDCHF 2014-06-13 10:05:28.710
pushing USDCHF 2014-06-13 10:05:33.537
pushing USDCHF 2014-06-13 10:05:34.210
pushing USDCHF 2014-06-13 10:05:34.913
pushing USDCHF 2014-06-13 10:05:35.240
pushing USDCHF 2014-06-13 10:05:35.583
pushing USDCHF 2014-06-13 10:05:36.617
pushing USDCHF 2014-06-13 10:05:36.977
pushing USDCHF 2014-06-13 10:05:37.663
pushing USDCHF 2014-06-13 10:05:38.740
pushing USDCHF 2014-06-13 10:05:39.380
pushing USDCHF 2014-06-13 10:05:39.710
pushing USDCHF 2014-06-13 10:05:40.083
pushing USDCHF 2014-06-13 10:05:40.427
pushing USDCHF 2014-06-13 10:05:40.770
pushing USDCHF 2014-06-13 10:05:41.117
pushing USDCHF 2014-06-13 10:05:41.770
pushing USDCHF 2014-06-13 10:05:42.460
pushing USDCHF 2014-06-13 10:05:43.177
pushing USDCHF 2014-06-13 10:05:43.507
pushing USDCHF 2014-06-13 10:05:43.867
pushing USDCHF 2014-06-13 10:05:44.210
pushing USDCHF 2014-06-13 10:05:44.537
pushing USDCHF 2014-06-13 10:05:44.897
pushing USDCHF 2014-06-13 10:05:45.223
pushing USDCHF 2014-06-13 10:05:45.567
pushing USDCHF 2014-06-13 10:05:46.927
pushing USDCHF 2014-06-13 10:05:47.990
pushing USDCHF 2014-06-13 10:05:48.663
pushing USDCHF 2014-06-13 10:05:49.350
pushing USDCHF 2014-06-13 10:05:50.053
pushing USDCHF 2014-06-13 10:05:50.380
pushing USDCHF 2014-06-13 10:05:50.723
pushing USDCHF 2014-06-13 10:05:51.100
pushing USDCHF 2014-06-13 10:05:51.427
pushing USDCHF 2014-06-13 10:05:51.757
pushing USDCHF 2014-06-13 10:05:54.537
pushing USDCHF 2014-06-13 10:05:55.193
pushing USDCHF 2014-06-13 10:05:56.897
pushing USDCHF 2014-06-13 10:05:57.617
pushing USDCHF 2014-06-13 10:05:57.943
pushing USDCHF 2014-06-13 10:05:58.647
pushing USDCHF 2014-06-13 10:05:58.973
pushing USDCHF 2014-06-13 10:05:59.333
pushing USDCHF 2014-06-13 10:05:59.663
pushing USDCHF 2014-06-13 10:06:00.367
pushing USDCHF 2014-06-13 10:06:00.693
pushing USDCHF 2014-06-13 10:06:01.053
pushing USDCHF 2014-06-13 10:06:01.397
pushing USDCHF 2014-06-13 10:06:01.740
pushing USDCHF 2014-06-13 10:06:02.067
pushing USDCHF 2014-06-13 10:06:04.130
pushing USDCHF 2014-06-13 10:06:05.177
pushing USDCHF 2014-06-13 10:06:05.490
pushing USDCHF 2014-06-13 10:06:05.833
pushing USDCHF 2014-06-13 10:06:07.240
pushing USDCHF 2014-06-13 10:06:07.583
pushing USDCHF 2014-06-13 10:06:07.913
pushing USDCHF 2014-06-13 10:06:08.270
pushing USDCHF 2014-06-13 10:06:08.600
pushing USDCHF 2014-06-13 10:06:12.397
pushing USDCHF 2014-06-13 10:06:12.740
pushing USDCHF 2014-06-13 10:06:13.083
pushing USDCHF 2014-06-13 10:06:13.427
pushing USDCHF 2014-06-13 10:06:14.427
pushing USDCHF 2014-06-13 10:06:14.787
pushing USDCHF 2014-06-13 10:06:15.130
pushing USDCHF 2014-06-13 10:06:20.973
pushing USDCHF 2014-06-13 10:06:21.663
pushing USDCHF 2014-06-13 10:06:22.020
pushing USDCHF 2014-06-13 10:06:22.693
pushing USDCHF 2014-06-13 10:06:23.397
pushing USDCHF 2014-06-13 10:06:24.443
pushing USDCHF 2014-06-13 10:06:33.710
pushing USDCHF 2014-06-13 10:06:34.053
pushing USDCHF 2014-06-13 10:06:34.380
pushing USDCHF 2014-06-13 10:06:34.723
pushing USDCHF 2014-06-13 10:06:35.067
